,id,user_id,name,screen_name,description,text,mentions,created_at
141,588754239960158209,176759264,muhang44,muhang44,"무행 무유행보 이기이타 20120411혈투 ,,빨갓지도 못한것들이 빨간엽색에 당하면서도 서로 심장을 찔러댄다.. 나만 투표해도 되는 세상에서 살고프다 !","뉴스타파 - 세월호 참사 1주기 다큐 '참혹한 세월, 국가의 거짓말' 예고 https://t.co/kRKi0EyXaz @YouTube 님이 공유","[{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [66, 74]}]",2015-04-16 17:22:03
142,588753762316980225,546081494,재조산하!,bongc12,"신뢰가만드는사람사는세상
신뢰와 나눔으로 행복해지는 마음!
사람이 먼저다
#문프 #일제불매","뉴스타파 http://t.co/Pt5swFLHWP  - 세월호 참사 1주기 특집 '참혹한 세월, 국가의 거짓말' - 이정도까지 금수같은 짓을 하는 이명박근혜, 새누리당의 만행! 새누리당 연관된 인간들은 인간들이 아니다, 다 죽여도 분이 안풀릴듯하다",[],2015-04-16 17:20:10
143,588752729046011904,1458980472,진달래Band,azaleaband,,자동트윗입니다 십알티부탁드려요 다만 #신화 현실의 #표적 벽을 넘어 영겁의 세월로 이어지길 바래,[],2015-04-16 17:16:03
144,588752085174222849,2276489329,시 읽어주는 에그,egue_mj,시나 짧은 글귀를 읽어드립니다~! 하루에 1~2개는 꼭 읽어줄께! 에그 밀러자일/19세/포켓몬 트레이너 ※포케스타 엔딩 후 수동 자캐봇으로 전환됩니다※,"그리움 안고 지내기로 했다
들려오는 말에 의하면 그대가 많이 변했다니
세월 따라 변하는 건 탓할 건 못되지만
예전의 그대가 아닌 그 낭패를
감당할 자신이 없기에
멀리서만 멀리서만 그대 이름을 부르기로 했다.
/이정하, 멀리서만",[],2015-04-16 17:13:30
145,588751668709171200,135117115,"Satanic army danger, Risperidon, Clozapine a cure",xm6m2b0e,"98 Similar religion damage,종교 범죄,news,Diary, Satanic army, Brain Hack Radio on, possession Risperidon, Clozapine, NIS,CIA(DVD),MK-Ultra South Korea,brainwashing",지난 24년 세월이 어이가 없다. 무슨 하늘아래 천벌 받을짓이 일어나는지 바로 이웃에서 고문하는 집 누군지도 알고 도청하면서 고의적으로 트집잡아 괴롭히는 놈이 착한 사람 인내심에 목숨 구걸하면서 지가 잘나서 괴롭힐수 있다고 망각한다. 도청만으로 범죄다,[],2015-04-16 17:11:50
146,588751604146278400,499934155,깐타빌레,Honey_Hoony,일상계/배그/카러플/일상계/사진찍기 좋아해요,세월이 야속해 ㅠ.......오레노 스윙칩 카에세!,[],2015-04-16 17:11:35
147,588751419617845248,3032045367,신탸믜❀(´▽｀)❀,YRthe_love,메런_존나파는_탸믜~♡^^♡(삽)(삽),"RT @ZICO92: 세월이 지나도
그 세월만은 잊지않도록
Don't forget never forget 
4.16 http://t.co/O6bmt4imIu","[{'screen_name': 'ZICO92', 'name': 'ZICO', 'id': 219596665, 'id_str': '219596665', 'indices': [3, 10]}]",2015-04-16 17:10:51
148,588751346255339521,176759264,muhang44,muhang44,"무행 무유행보 이기이타 20120411혈투 ,,빨갓지도 못한것들이 빨간엽색에 당하면서도 서로 심장을 찔러댄다.. 나만 투표해도 되는 세상에서 살고프다 !","뉴스타파 설파說破 - 다시 4월, 아픈 세월(2015.4.14) https://t.co/P2Wh5hUWmQ @YouTube 님이 공유","[{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [60, 68]}]",2015-04-16 17:10:34
149,588750942209638400,3014253848,ジコ,_WELLD0NE_,한국 일본 BBC 3번째 계정!,"RT @ZICO92: 세월이 지나도
그 세월만은 잊지않도록
Don't forget never forget 
4.16 http://t.co/O6bmt4imIu","[{'screen_name': 'ZICO92', 'name': 'ZICO', 'id': 219596665, 'id_str': '219596665', 'indices': [3, 10]}]",2015-04-16 17:08:57
150,588750609123258369,344687826,아들만넷,sweetguy1004,"아들만 넷, 성실하고 정직한 기독교인, 세상에 작은 빛이 되고 싶은 평범인, 새로운교회, 산수를 좋아함, 존재감 넘치는 대통령 덕에 넘치는 행복만끽, 신천지는 차단함.","짧았으면 하는 아픔이 벌써 1년을 뒤로 하게 했다. 진실과 함께 세월호가 인양될 때 까지 함께 간다! 뉴스타파 - 세월호 참사 1주기 특집 '참혹한 세월, 국가의 거짓말'(2015.4.16) http://t.co/DKcFjzKc9J @YouTube","[{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [130, 138]}]",2015-04-16 17:07:38
151,588749646043877376,160369779,임금,supermario0204,독하게,"RT @murutukus: 그리고 나서도 벌써 일 년의 세월이 흘렀고, 이 국가는 자신들이 지켜주지 못한 그 수많은 가족들의 소중한 시간들에 대해 전혀 사과할 생각이 없다는 것. 

우린 그런 나라에 살고 있는 중이다.","[{'screen_name': 'murutukus', 'name': '박성호 a.k.a. 물뚝심송', 'id': 425500966, 'id_str': '425500966', 'indices': [3, 13]}]",2015-04-16 17:03:48
152,588749554666774529,2597922542,이하진( 이혜림),tjdaislovee2234,용준형@ MYSweetU_JH곁(❤사랑하는 우리  준형씨 옆❤)2016. 12. 18~ing,"""@0detoyouth: 세월 속에 묻어둔 사람아
그리움이 꽃이 되고
달이 된 사람아""","[{'screen_name': '0detoyouth', 'name': '야호', 'id': 769420752302911489, 'id_str': '769420752302911489', 'indices': [1, 12]}]",2015-04-16 17:03:26
153,588747024792621056,406308063,seula,smileestella,I'm here!,"RT @goodwriting_bot: 목 매달고 애원했던 것들도 세월이 지나면 뭐 그리 대단한 것도 아니다.끊어지고, 이어지고, 끊어지는 것이
인연인가 보다.용혜원 - 추억 하나쯤은","[{'screen_name': 'goodwriting_bot', 'name': '정보,유머', 'id': 324753922, 'id_str': '324753922', 'indices': [3, 19]}]",2015-04-16 16:53:23
154,588746618406473728,157383841,wool^^)!,spacepizza,"샆,데바데,팦,럽프듀 합니다",@taku1541 혼자푸신 세월이 기시니까 매니악한취미도 있으시면!! 더좋!,[],2015-04-16 16:51:46
155,588746268043644928,157383841,wool^^)!,spacepizza,"샆,데바데,팦,럽프듀 합니다",이야 솔직히국쟝님 혼자세월이기신데 얼마나 욕구가쌓였겠냐는 생각이 꼬리를물고물어서,[],2015-04-16 16:50:23
156,588743135045398528,1677107988,creyong-pop,creyongpop,Our life is passing faster than you think as if A parenthesis in Eternity !. ~S.G: 원어민 근처 수준의 영어구사,"@mutanavy @chasm313 
조게 
진보라는 자들의 쌩얼이다!
얄팍한 감성에 호소하는 
가소로움은 가히
하늘 높은줄 모른다!
정똥영은 이참에 세월추모 기념 당일만 선거운동하지말고
아예 정계은퇴하는게 현명한 길이라 본다","[{'screen_name': 'chasm313', 'name': '車相美', 'id': 367613121, 'id_str': '367613121', 'indices': [10, 19]}]",2015-04-16 16:37:56
157,588742694375002112,1581039750,Chic M3LAQ (시크 엠블랙),ChicM3LAQ,엠블랙 없으면 삶도 없다! (No MBLAQ No Life) ❤️ 엠블랙 파이팅!! MBLA+Q 연원합시다💕,#remember0416 #prayforsouthkorea #sewol #세월 #0416 #한국 #korea https://t.co/dJaeCpCdaO http://t.co/aXsB6RtINL,[],2015-04-16 16:36:11
158,588742206799753216,2248290296,차병훈,dowon1023,,"RT @youjlni37: 바람소리를 잘 들어보면
나뭇가지를 흔들며 세월이 지나가는
소리가 들립니다

물소리를 잘 바라보면
구비구비 흐르며 시간이 물흐르듯
흘러감이 느껴집니다

잠잘때를 잘 생각해보면
눈을 감고 눈을 뜨면 하루가 가듯
눈깜짝할 사이에…","[{'screen_name': 'youjlni37', 'name': '유지나 ♡작가♡', 'id': 2283665749, 'id_str': '2283665749', 'indices': [3, 13]}]",2015-04-16 16:34:15
159,588740686888837120,3137314956,꼬리(しっぽ)🎗취준생,SIPPO_96,しっぽ | 홈레코딩 우타이테 | 투고 쉬는중,"지금 같은 정치라면 세월이 지나도 세월호참사 같은일이 또 일어난다하면 인터넷기사엔 연예인스캔들 뿌리고 3사방송에는 막아버리고 
정치권자들은 뒤에서 나몰라라하고 변명같은말하것지 시위하면 시민을 지켜야할 경찰들이 시민들에게 최루액뿌리것지",[],2015-04-16 16:28:12
160,588739556091920384,543486303,해래봉,dorijju,맑고 따뜻한 공기처럼 모든이의 마음에 토닥토닥 괜찮아 괜찮아질거야,"RT @murutukus: 그리고 나서도 벌써 일 년의 세월이 흘렀고, 이 국가는 자신들이 지켜주지 못한 그 수많은 가족들의 소중한 시간들에 대해 전혀 사과할 생각이 없다는 것. 

우린 그런 나라에 살고 있는 중이다.","[{'screen_name': 'murutukus', 'name': '박성호 a.k.a. 물뚝심송', 'id': 425500966, 'id_str': '425500966', 'indices': [3, 13]}]",2015-04-16 16:23:43
161,588739466841366530,3120557696,이지윤,wldns3838,,@89claeodugod 음....사람들은 세월이 흘러가는 중에도 변하지 않는 요일들의 모습에 이질감을 느끼지 않았나요?,[],2015-04-16 16:23:21
162,588738267454967808,2894752255,나그네,AS_Nagne_bot,"닉네임 : ASDF / 본명 : 불명. 어릴 때 앙칼진 협곡에 버려져있었다. / 성별 : 남성 / 나이 : 출생 기록이 없으며, 본인도 모른다. 20세 전후로 추정 /직업 : 프리랜서

1시간에 한번 원작 대사를 트윗 하는 나그네 반자동봇.","세월을, 낚아볼까.",[],2015-04-16 16:18:35
163,588738224454967297,127248534,Lao Δ,Laophobia,,@Lie__News @Une_Hime 어느세월에 뽑고앉아있음 린쨩뽑아야지 애껴라,"[{'screen_name': 'Lie__News', 'name': 'ラ씨의 짤계정', 'id': 1640347999, 'id_str': '1640347999', 'indices': [0, 10]}, {'screen_name': 'Une_Hime', 'name': '절륜공주', 'id': 158223617, 'id_str': '158223617', 'indices': [11, 20]}]",2015-04-16 16:18:25
164,588738223188258818,123540990,GreedyWhiteBear,GreedyWhiteBear,"前 겜기획자. 트와이스를 위해 벌고 남은 돈으로 극장에서 영화보는 사람. 스타워즈, 스타트렉, 닥터후, 겨울왕국, 릭&모티, 라스트 오브 어스, 호라이즌 제로 던 좋아요. ... and ""TWICE"" is the only way to live! 트와이스 트와이스 잘하자!","RT @murutukus: 그리고 나서도 벌써 일 년의 세월이 흘렀고, 이 국가는 자신들이 지켜주지 못한 그 수많은 가족들의 소중한 시간들에 대해 전혀 사과할 생각이 없다는 것. 

우린 그런 나라에 살고 있는 중이다.","[{'screen_name': 'murutukus', 'name': '박성호 a.k.a. 물뚝심송', 'id': 425500966, 'id_str': '425500966', 'indices': [3, 13]}]",2015-04-16 16:18:25
165,588738111418404864,2239990027,영원한바나수민,b1a4_0116,01 비눼뽀 | 바민,"시간이 지나고 세월이 흘러도 
기댈 수 있기를 힘들 땐 언제라도 
( @B1A4_dudwn ) ♥ ( @b1a4_0116 ) #ㅈㅌ","[{'screen_name': 'b1a4_0116', 'name': '영원한바나수민', 'id': 2239990027, 'id_str': '2239990027', 'indices': [57, 67]}]",2015-04-16 16:17:58
166,588738012881661952,64934972,송씨네,songcine81,꼰대들은 진보 보수 막론하고 사절합니다. 페북 http://facebook.com/songcine 인별 http://Instagram.com/songcine 유튜브 http://youtube.com/songcine,"RT @murutukus: 그리고 나서도 벌써 일 년의 세월이 흘렀고, 이 국가는 자신들이 지켜주지 못한 그 수많은 가족들의 소중한 시간들에 대해 전혀 사과할 생각이 없다는 것. 

우린 그런 나라에 살고 있는 중이다.","[{'screen_name': 'murutukus', 'name': '박성호 a.k.a. 물뚝심송', 'id': 425500966, 'id_str': '425500966', 'indices': [3, 13]}]",2015-04-16 16:17:35
167,588737894853971968,129751635,렌게,REN__004,소설/만화/애니/게임/컴퓨터/IT/경제경영/멘헤라/얀데레 좋아함. overwatch 옵치 줫망겜 같은거 모릅니다. 早大 商学部 졸업해서 한국 거주중.,세월호는 선장새끼를 욕해야지 정부 욕하는 세월충들은 노답입니다. 그들중에는 악용해서 이득보려는 자들도 있지요. 단순한 사고를 6.25나 천안함 폭침과 동급 취급하려는거 보고 레알 식겁했습니다. 개중에는 왜 정부가 욕먹는지도 모르고 욕하는 자들이 대부분,[],2015-04-16 16:17:07
168,588737672320913408,210311639,minkyoung,mingom2,,"RT @murutukus: 그리고 나서도 벌써 일 년의 세월이 흘렀고, 이 국가는 자신들이 지켜주지 못한 그 수많은 가족들의 소중한 시간들에 대해 전혀 사과할 생각이 없다는 것. 

우린 그런 나라에 살고 있는 중이다.","[{'screen_name': 'murutukus', 'name': '박성호 a.k.a. 물뚝심송', 'id': 425500966, 'id_str': '425500966', 'indices': [3, 13]}]",2015-04-16 16:16:13
169,588737559703879680,425500966,박성호 a.k.a. 물뚝심송,murutukus,"a.k.a. 물뚝심송, 이승 의견가","그리고 나서도 벌써 일 년의 세월이 흘렀고, 이 국가는 자신들이 지켜주지 못한 그 수많은 가족들의 소중한 시간들에 대해 전혀 사과할 생각이 없다는 것. 

우린 그런 나라에 살고 있는 중이다.",[],2015-04-16 16:15:47
170,588737265083359232,2287907005,高壯寬,gojangkwan,,"RT @mir6792: http://t.co/nLClWycZad
세월당 해줘도 지랄 안 해줘도 지랄!
생트집으로 국가 혼란이 목표 인가?
이제는 종북 단체로 분류 해야하는 증거 아닐까?","[{'screen_name': 'mir6792', 'name': '백미르', 'id': 410711270, 'id_str': '410711270', 'indices': [3, 11]}]",2015-04-16 16:14:36
171,588737241377157120,3031047513,라테드,Rated_GB,자캐봇/바다의 마도사/파도에 흔들리는듯한 마음으로.,이런 인연은 익숙치 않습니다..그 세월을 살아온 저조차 예측불과한 감정을 불어넣는.#,[],2015-04-16 16:14:31
172,588736954872659969,289909046,종북척살! 시대적소명 그날이 올때까지,nahyun68,"좌빨, 종북이 사라지는 그날까지 시대적 소명으로...
애국혁명으로 이땅에 좌빨언론, 종북국회, 좌빨노조, 부패경찰을 몰아내는 그날까지...","RT @maisana2002: ""@inohkang1: 세월당 노란리본님들 국민을 ""이제 그만 놓아 주세요""
진심으로 지겹습니다. http://t.co/KyxROox86v""

이제는 국민이 들고 일어나 세월호 노랭이들에 응분의 댓가를 치루게 할 것이외…","[{'screen_name': 'maisana2002', 'name': '호국투승', 'id': 723927602, 'id_str': '723927602', 'indices': [3, 15]}, {'screen_name': 'inohkang1', 'name': '#자유통일_같이갑시다', 'id': 598959738, 'id_str': '598959738', 'indices': [18, 28]}]",2015-04-16 16:13:22
173,588736576185716736,144808792,스산(한정사진 마마 늑미 없음!!),oofurii,★엑소 굿즈 판매중. 메인트윗 타래 확인!★ 백민러,지금 이 비극이 쏟아지는 때가 2015년이라는게 안믿겨진다. 지난세월과 달라진 건 하나도 없다.,[],2015-04-16 16:11:52
174,588735912722493440,968853541,Donghyuk ♡,wydonghyuk,iKON will FOREVER be OT7!!,"RT @HIGH4_NAP: Remember 2014.04.16
세월이 지나도 잊지 않겠습니다. http://t.co/hrWame9FID","[{'screen_name': 'HIGH4_NAP', 'name': 'HIGH4 하이포', 'id': 2388541046, 'id_str': '2388541046', 'indices': [3, 13]}]",2015-04-16 16:09:14
175,588735655146082304,220997960,팡핑퐁,pangpingpong_,BBC #세월호를잊지않겠습니다0416,#음스타그램 #음악 #노래 #신용재 #사랑하는그대여 #故이다운 #Remember #0416 #세월 https://t.co/bz55EANHUA,[],2015-04-16 16:08:13
176,588735577765203968,214813830,K,aaangelf,Super JuniorㅣLeeteukㅣ내 아이돌만 짱짱맨이시다ㅣSC껒ㅣ야구ㅣ와이번스ㅣ29 26 14 28 47ㅣ내가 좋아하던 그 팀ㅣ오덕과 십덕 중간의 그냥 어중간한 덕후,"RT @littlelady_bot: 그리움 안고 지내기로 했다
들려오는 말에 의하면 그대가 많이 변했다니
세월 따라 변하는 건 탓할 건 못되지만
예전의 그대가 아닌 그 낭패를
감당할 자신이 없기에
멀리서만 멀리서만 그대 이름을 부르기로 했다.
/이정…","[{'screen_name': 'littlelady_bot', 'name': '소녀봇', 'id': 545083728, 'id_str': '545083728', 'indices': [3, 18]}]",2015-04-16 16:07:54
177,588733892913340416,1898924888,마들렌 ( F99 ),sohyoungpark67,,"RT @inohkang1: 세월당 노란리본님들 국민을 ""이제 그만 놓아 주세요""
진심으로 지겹습니다. http://t.co/VrAJexh4Zz","[{'screen_name': 'inohkang1', 'name': '#자유통일_같이갑시다', 'id': 598959738, 'id_str': '598959738', 'indices': [3, 13]}]",2015-04-16 16:01:12
178,588733647580049409,1003743918,소담,sodamm0920,,"RT @inohkang1: 세월당 노란리본님들 국민을 ""이제 그만 놓아 주세요""
진심으로 지겹습니다. http://t.co/VrAJexh4Zz","[{'screen_name': 'inohkang1', 'name': '#자유통일_같이갑시다', 'id': 598959738, 'id_str': '598959738', 'indices': [3, 13]}]",2015-04-16 16:00:14
179,588733617569861632,3144854490,박성현(16),PSH_Yehwa,168 /평균/ 센티널,@SJ__Yehwa 형이 울고 있다라..... 상상도 믿기지도 않네요. 난 아직도 철없다고 생각하는데 다들 애늙은이라고 하더라고요. 그냥 흘러가는 세월에 몸닮근채로 그냥 편안하게 있는건데 왜들 그럴까요?,"[{'screen_name': 'SJ__Yehwa', 'name': '이소진(18)', 'id': 3144897098, 'id_str': '3144897098', 'indices': [0, 10]}]",2015-04-16 16:00:07
180,588732023725953024,101413642,斷簡零墨,stillteller,종이 조각에 적힌 완전(完全)하지 못한 조각난 글월을 이르는 말,RT @yjk18: #Sewol demonstrators attempting to march on the Blue House earlier were stopped by police barricades #세월 #광화문 http://t.co/rJOuni…,"[{'screen_name': 'yjk18', 'name': 'yjk', 'id': 817735560563281920, 'id_str': '817735560563281920', 'indices': [3, 9]}]",2015-04-16 15:53:47
181,588731964670095360,1644988297,진,ss215220,잊지않겠습니다.촛불.홍어조아함,"RT @press_jincheolp: 세월호 참사 1주기 특집 &lt;참혹한 세월, 국가의 거짓말&gt; http://t.co/A49RqXmCGb","[{'screen_name': 'press_jincheolp', 'name': '기자 박진철', 'id': 154383166, 'id_str': '154383166', 'indices': [3, 19]}]",2015-04-16 15:53:33
182,588731736143503360,1081883576,Young-Jin Kim NBC10 Boston,YKimNBCBoston,Digital Managing Editor @necn. President @aajanewengland. Opinions mine; RTs ≠ endorsements,#Sewol demonstrators attempting to march on the Blue House earlier were stopped by police barricades #세월 #광화문 http://t.co/rJOuni76Pp,[],2015-04-16 15:52:38
183,588731253244887040,244205452,종북척결,concord539,male,대통령조차도 세월호에 휘둘리는 나라 우리나라 좋은나라입니다 희망은 없고 일년 열두달 세월속에 세월호만 존재하는 나라 우리나라 이상한 나라입니다   새밑년은 그걸 줏어먹은 붕어새끼들이 모인 어항같은 모습입니다 희한한 세상이죠 권력잡기위해 생쇼를합니다,[],2015-04-16 15:50:43
184,588730712657821696,2724320162,살리에르 봇,Salieri_woj_bot,뮤지컬 살리에르 질투의 속삭임 가사봇 입니다.  1시간 간격으로 가사를 트윗합니다. 오타 혹은 제보는 언제나 받고있습니다. 대사 트윗 추가 예정,주여 그가 아닌 나에게 내려주소서 당신의 아름다운 음악을 듣게 하소서 나에게 아시지 않습니까 당신만은 내 맘을 수많은 밤. 고통 속에 버텨왔는지 하늘의 멜로디를 받기 위하여 보내온 그 세월을 당신만은 #살리에르,[],2015-04-16 15:48:34
185,588729737360449536,154383166,기자 박진철,press_jincheolp,"Twitter : press_jincheolp, 
Facebook : press.jincheolp","세월호 참사 1주기 특집 &lt;참혹한 세월, 국가의 거짓말&gt; http://t.co/A49RqXmCGb",[],2015-04-16 15:44:42
186,588729557823328256,123253688,tradehjkim,Tradehjkim,"人生めちゃくちゃ永遠の10代, 主に日本の記事を呟きますが, たまに日本でないモノや経験もツイートします.",미안하다....그들에게 일년이란 세월들을 아무것도 해준게 없는 것 같아서....끝,[],2015-04-16 15:43:59
187,588729336875786241,159824208,K T H,coldreins,평범 하고 싶다.....,"[뉴스타파] 세월호 참사 1주기 특집 &lt;참혹한 세월, 국가의 거짓말&gt; http://t.co/E3zxztNQCA",[],2015-04-16 15:43:06
188,588729234408910848,3000349879,백현이타임 ㅁ7ㅁ8,7709217b,빛이 가득한 곳에서 꽃길만 걷자 백현아♥,"RT @unimog10: [뉴스타파] 세월호 참사 1주기 특집 &lt;참혹한 세월, 국가의 거짓말&gt; http://t.co/jbzGOjHXe1","[{'screen_name': 'unimog10', 'name': 'Antonio  carlos', 'id': 984722820, 'id_str': '984722820', 'indices': [3, 12]}]",2015-04-16 15:42:42
189,588728611403792386,1886290460,까미,nnnnnini,나는 뭔가 다른 믿음을 줄게 네게,"존나 지금이 7,80년대인가. 제가 세월을 거슬러왔나요?",[],2015-04-16 15:40:13
190,588728443774238721,2287907005,高壯寬,gojangkwan,,RT @andrewhong2: 세월 유가족들이 반고호처럼 귀를 자른게 아니라면 들어라. 유가족을 브리티시 귀족으로 대우하고 보상은 로또 수준으로 하라는 속셈을 잘 안다 그러니  제발 말장난 치우고 니들끼리 추모하고 10년 내내 경건해지길 소원한다!,"[{'screen_name': 'andrewhong2', 'name': '새로운 도전', 'id': 378374659, 'id_str': '378374659', 'indices': [3, 15]}]",2015-04-16 15:39:33
191,588728408609320960,2270463292,Bucinnya FELIX !!!,dwslkwrtt,필릭스 @stray_kids 💛🖤,"생각에서 잊으면 잊어
버린다. #Remember0416 #PrayForSouthKorea #세월 호잊지않겠습니다",[],2015-04-16 15:39:25
192,588728035039252480,515567232,대깨문. 문재인대통령지킴이.달님은 지키자!!!,minfight,"문재인대통령지킴이. 조국, 추미애, 이재명, 황희석, 최강욱, 김진애, 황명필.비판적지지닭치고 아닭지지!민주주의 최후의 보루는 깨어있는 시민의 조직된 힘이다. 행동이 따르지 않는 말은 쓸데없는 짓이다. 나꼼수, 열린민주당. 이문덕. 대깨문","RT @choiseungsook: 뉴스타파 - 세월호 참사 1주기 특집 '참혹한 세월, 국가의 거짓말'(2015.4.16) https://t.co/7YSX6NIbsb","[{'screen_name': 'choiseungsook', 'name': '#검찰개혁 #사법개혁 #언론개혁 #경찰개혁', 'id': 206116980, 'id_str': '206116980', 'indices': [3, 17]}]",2015-04-16 15:37:56
193,588727753475629056,2573222966,물도,mul_doe,,느릿느릿. 천천히. 세월을 함께하겠구나.,[],2015-04-16 15:36:49
194,588727736618778625,2477853170,☆계이ㅡ메인트★ 우리멍뭉이,Pursue_Dog,글 ㅣ 자캐앤캐 ㅣ 흑집사. 헬싱. 디그레이맨. 하이큐. 한니발. ㅣ잡덕ㅣ M.L 랑. 유르겐. 롤랑. 바르카. 라몬트 ㅣ 헤더 랭야님!!! ㅣ 인장 오너캐 문어쨩 지원😘ㅣ 셀카업뎃잦아요!,RT @inselein: 그리고 꼬아 말하는 사람중 어디 한군데 후원을 하는 사람은 본적이 없었다. 그리고 꼬으던 사람도 내가 후원을 한지 십년이 넘어가니 조용해졌음. 얼레벌레 금액도 천만원이 훌쩍 넘어버렸음 역시 세월은 위대하다고 느낀다. 누가 널…,"[{'screen_name': 'inselein', 'name': '혜림 🎗', 'id': 109897891, 'id_str': '109897891', 'indices': [3, 12]}]",2015-04-16 15:36:45
195,588727520284971008,1627447034,뽀앱,moo1_69,기 승 전 인피니트 / 호야 계정 따로 있어요 :),"아까학교에서 세월ㅇ호 추모식했는데 저분 인스피릿 분 생각하다가 울음터짐 ,,,,,",[],2015-04-16 15:35:53
196,588727432745652224,410711270,백미르,mir6792,전교조 종북 좌빨이 없는 세상을 꿈꾸며  종북 좌빨 절대사절,"http://t.co/nLClWycZad
세월당 해줘도 지랄 안 해줘도 지랄!
생트집으로 국가 혼란이 목표 인가?
이제는 종북 단체로 분류 해야하는 증거 아닐까?",[],2015-04-16 15:35:32
197,588727137810518017,2349744032,leejungsoo,soolee176174,6500개팔로워 날라갔어요? 종북좌빨 아웃~^^,"RT @maisana2002: 《총리를 벌주는 세월노랭이들의 갑질》
세월호 노랑족들의 조폭스런 추도식실상이다
해당하는 사자성어를 모아 보았다
문전박대
적반하장
안하무인
기고만장
저 업보를 무엇으로 받을꼬? http://t.co/quNQOdLB9J","[{'screen_name': 'maisana2002', 'name': '호국투승', 'id': 723927602, 'id_str': '723927602', 'indices': [3, 15]}]",2015-04-16 15:34:22
198,588726991655866369,3157824824,박 예건,PYK_ASU,188/73/30,@sahara_ASU 정말 의심 많기는. 나 말고 다른 사람한테 사기 당하지 않았냐 물어보는거예요. 뭐 하긴 살아오는 세월동안 당했다 하면 이상하지 않지만요 (뒷덜미를 한번 쓸어넘기며),"[{'screen_name': 'sahara_ASU', 'name': '사하라', 'id': 3157803776, 'id_str': '3157803776', 'indices': [0, 11]}]",2015-04-16 15:33:47
199,588726487903121408,148309266,덕질하는 한일러🌸,Hanilleo,"애니덕후/성우덕후/프리큐어팬/후비안(닥터후팬)/러브라이버. 덕질하면서 외국어공부중. 배우는 외국어: 노어/일어/중어/스페인어/프랑스어/이태리어/포어(필수), 몽골어/페르시아어/힌디어/스와힐리어/아랍어(준필수), 독어/터키어/베트남어/태국어/인니어(필수/준필수중간). 인장은 제빵님.",RT @inselein: 그리고 꼬아 말하는 사람중 어디 한군데 후원을 하는 사람은 본적이 없었다. 그리고 꼬으던 사람도 내가 후원을 한지 십년이 넘어가니 조용해졌음. 얼레벌레 금액도 천만원이 훌쩍 넘어버렸음 역시 세월은 위대하다고 느낀다. 누가 널…,"[{'screen_name': 'inselein', 'name': '혜림 🎗', 'id': 109897891, 'id_str': '109897891', 'indices': [3, 12]}]",2015-04-16 15:31:47
200,588726322261659649,1712892372,하서은,hajoobin,"만화, 애니, 라노벨, 역사,축구 좋아합니다! RT를 많이 하니 불편하시면 저한테 RT 받는 기능을 꺼주세요! ^^",RT @inselein: 그리고 꼬아 말하는 사람중 어디 한군데 후원을 하는 사람은 본적이 없었다. 그리고 꼬으던 사람도 내가 후원을 한지 십년이 넘어가니 조용해졌음. 얼레벌레 금액도 천만원이 훌쩍 넘어버렸음 역시 세월은 위대하다고 느낀다. 누가 널…,"[{'screen_name': 'inselein', 'name': '혜림 🎗', 'id': 109897891, 'id_str': '109897891', 'indices': [3, 12]}]",2015-04-16 15:31:07
201,588726321766866944,1712892372,하서은,hajoobin,"만화, 애니, 라노벨, 역사,축구 좋아합니다! RT를 많이 하니 불편하시면 저한테 RT 받는 기능을 꺼주세요! ^^",RT @inselein: 그리고 꼬아 말하는 사람중 어디 한군데 후원을 하는 사람은 본적이 없었다. 그리고 꼬으던 사람도 내가 후원을 한지 십년이 넘어가니 조용해졌음. 얼레벌레 금액도 천만원이 훌쩍 넘어버렸음 역시 세월은 위대하다고 느낀다. 누가 널…,"[{'screen_name': 'inselein', 'name': '혜림 🎗', 'id': 109897891, 'id_str': '109897891', 'indices': [3, 12]}]",2015-04-16 15:31:07
202,588726287969062912,3099392875,박보현,cohee9332,코희야~~사랑해 ❤️❤️,"잊혀진다는건 너무 슬픔일이다 나는 기억하는데 
세월아 약이다
아니여 문득문득 ....
가슴속에 있습니다
나는 기억합니다",[],2015-04-16 15:30:59
203,588726145832484864,1872212372,philadelphia,philade33261460,"과학, 철학, 정치, 마라톤, 여행, 참선, 우주, 음악, 등산","RT @inohkang1: 세월당 노란리본님들 국민을 ""이제 그만 놓아 주세요""
진심으로 지겹습니다. http://t.co/VrAJexh4Zz","[{'screen_name': 'inohkang1', 'name': '#자유통일_같이갑시다', 'id': 598959738, 'id_str': '598959738', 'indices': [3, 13]}]",2015-04-16 15:30:25
204,588725933705564162,2287907005,高壯寬,gojangkwan,,"RT @inohkang1: 세월당 노란리본님들 국민을 ""이제 그만 놓아 주세요""
진심으로 지겹습니다. http://t.co/VrAJexh4Zz","[{'screen_name': 'inohkang1', 'name': '#자유통일_같이갑시다', 'id': 598959738, 'id_str': '598959738', 'indices': [3, 13]}]",2015-04-16 15:29:35
