,user_id,name,screen_name,description,text,mentions
19,1008199918253568000,대감,alsk1qpwo_1029,여러가지 어쩌구 일상~,저기 팀장님은진짜 천사임 회사에서 저런 거 해준다는게 진짜 얼마나 고마운지도 몰라 존나 눈치보다가 저 대리님... 저 이사님... 이러는게 얼마나 억울한지 몰라서 그래 다들 입 맞춘거마냥 어어 이런다고 ㅌㅋㄱㅋ ㅋㅌㄱㄱㅌㄱㅌ ㅋ ㅌ  ㅌ,[]
20,816956282930241536,온도,b_0412_0506,온리 6인 지지 특히 백현을 더 애정하는 25,백현아 혹시 이번앨범 컨셉이 디즈니랜드 혹 디즈니월드야????,[]
21,4364670314,Heon,heon_honda,malware / forensic / pwnable / 현타 / 여행 / 부자되자,"요즘 비트 차트보면 살짝 불안 불안하다...
1억 간다! 1억 간다! 하지만!!!
차트로만 보면 불안 한건 인정해야 한다.
상방 추세도 내려오고 하방도 뚫으려 하고...
다이버는 히든다이버 떳지만!!!
더… https://t.co/VZJcgK2Ayg",[]
22,1160514329646514176,감우님이 너무 예쁜 디에스,Deiess_Renewed,없으면 언젠가 꼬울 날이 온다,확실히 다중계정은 트위터 입장에선 돈만 쓰게하는 암덩이긴 하겠지?,[]
23,200682540,연어밍🏳️‍⚧️,yeoncomi,"🇨🇦|🏳️‍🌈Q|NB|T🏳️‍⚧️ |P|KST|뒷계: @yeoncomi_bad|캐나다🦌|개발|빵도리|아다시마|#TransRightsAreHumanRights|Socialist, Leftie, NDP/NPD, Immigrant","1마음 키
2마음 좋아하는 음악
3마음 좋아하는 게임
4마음 신발 사이즈
5마음 성별
6마음  나이
7마음 배경화면
8마음 손 사진
9마음 목소리 공개
10마음로부터 질문 받기",[]
24,2604425174,다크사이드,DARKSIDE3065,어디가서 나같은 지옥텐션 또 못볼걸?? 한번 잡솨바VRC: DARK SIDE 3065 / DISCORD: Dark Side#9870,"@KiessMIL 와 뭐야
완전 프로페셔널 세팅인데요...?","[{'screen_name': 'KiessMIL', 'name': '밀키스(milkiess)', 'id': 1181955844771942403, 'id_str': '1181955844771942403', 'indices': [0, 9]}]"
25,1373104978810654722,이지봄 D-3,2gspring_,🌹𝐇𝐨𝐥𝐝 𝐚 𝐬𝐞𝐜 𝐨𝐮𝐭 𝐭𝐞𝐥𝐥 𝐦𝐞 𝐠𝐨𝐭 𝐚 𝐛𝐚𝐝 𝐟𝐥𝐮🌹   /    0n년생 진심녀  @3gspring_  ←← 일상 부계,ㅋㅋㅋㅋㅋㅋㅋㅋ 뽀둥지은 지켜!!! https://t.co/ABui0OA6Ur,[]
26,184790428,뜨개할미🧶톳끼,jeju_tokki,"제주에서 뜨개질을 하고 있습니다🧶 대바늘&코바늘 보그과정 입문과. 뭉치꽁치삼치 고양이 세마리, 곰 한마리와 동거 중. 잦은 혼잣말. 때때로 외국어 공부와 필사.",@bunaeno 어머어머 내일 당장 스와치 내보렵니다🙋‍♀️✨,"[{'screen_name': 'bunaeno', 'name': '버내노(존슨즈전도사)', 'id': 1309589474, 'id_str': '1309589474', 'indices': [0, 8]}]"
27,342373788,리앗슈 / 45272 심볼 맘,sabashu_,"GITADORA / Motion graphics
Hatsune Miku / IM@S / 그림코스 보는거 좋아함 / RT 위험 
일반 플텍계 선팔 차단함",김치아몬드는도저히손이안가서 딸기아몬드사옴 https://t.co/PkkvDCheu6,[]
28,864373000627290112,이래경,rky1406,,"@yulchon 
마약쟁이년과 일가 구속 강력히 촉구함","[{'screen_name': 'yulchon', 'name': 'Yulchon', 'id': 56312956, 'id_str': '56312956', 'indices': [0, 8]}]"
29,1392343364,려하.,__ryeoha,Band Nyctopillia Drum / 롤: 초급 봇 다이애나 / 퐞 다시 시작함 / H∆G / VRC계정 @ryeoha_note / 인장은 @Mochi_ron_,자야지 바이바이,[]
30,298883531,김대균토익킹,kinglish99,"토익 최다응시 만점강사 김대균입니다. 저는 삼성동 김대균어학원 원장 및 대표강사, EBS FM 김대균 토익킹 집필 및 진행, 진달래토익, 킹스토익 시리즈를 저술하며 감사하며 재밌게 살고 있어요. 아프리카TV에서 매주 화요일 밤 9시에 김대균 토익킹 라이브로도 뵙겠습니다!^^♡","토스 원조미녀 Gwen 미국상공회의소 남주철 펭수 바른영어표현 3월28일토익대비 토익 파트5 한세트 with 김대균토익킹 그래마킹
https://t.co/FCxL8EULAU",[]
31,873922898951454720,천지인,W5z8mkfAK7b5FGw,,"겨울부케
겨울산
겨울코트
겨울캠핑
겨울풍경
겨울패디
겨울귀걸이
겨울자켓
겨울서핑
겨울산행
겨울코디
겨울여행
겨양아사랑해
겨루기
겨울휴가
겨울연가겨울패딩
겨울간식
겨울신상
겨울이불
transport50839 https://t.co/FBHYUncDtG",[]
32,1078829568692121600,중앙로,Jungangno_131,"대구산 리게이머, 버덕, 컴덕 중앙로입니다

#Prayforkyoani #FreedomHongKong",으아 뭔일이 터진겨 십펄,[]
33,1332223357106831360,KSH_216,216_ksh,,"화보 여러 컨셉으로 자주ㅜㅜ
너무 재밌다구여 https://t.co/ahK5PtBMJR",[]
34,200682540,연어밍🏳️‍⚧️,yeoncomi,"🇨🇦|🏳️‍🌈Q|NB|T🏳️‍⚧️ |P|KST|뒷계: @yeoncomi_bad|캐나다🦌|개발|빵도리|아다시마|#TransRightsAreHumanRights|Socialist, Leftie, NDP/NPD, Immigrant",왜아직도존재하는지모르겟는노선,[]
35,1230481200575172608,Flipped_nct,nct_flipped,NCT to my world,"NCT 포카 양도해요
사진에 있는 거 다 있어요
가격은 디엠 주세요🥰

엔시티 2020 NCT 포카 양도 엔시티 스페셜 이어북 드림 127 웨이션브이 威神V 태일 쟈니 태용 유타 쿤 도영 텐 재현 윈윈 정우… https://t.co/f7Pu1RSZ4m",[]
36,200682540,연어밍🏳️‍⚧️,yeoncomi,"🇨🇦|🏳️‍🌈Q|NB|T🏳️‍⚧️ |P|KST|뒷계: @yeoncomi_bad|캐나다🦌|개발|빵도리|아다시마|#TransRightsAreHumanRights|Socialist, Leftie, NDP/NPD, Immigrant","트친물건가져다준다고 차고지-영등포 타봫는데
이이이이 이이게 시내버스지절때 직좌가아님 고속도로를아에안타니까 https://t.co/jMmi3CFX3e",[]
37,1181326546310549505,마르스,KorMarce,부산사는 취미 필름 사진가📸 언제든지 DM환영합니다🙌,@chan_hyuk13 난 12월이야,"[{'screen_name': 'chan_hyuk13', 'name': '찬혁', 'id': 1210774969510027273, 'id_str': '1210774969510027273', 'indices': [0, 12]}]"
38,1331901577,제너럴A,P_PURPLECAT,"자꾸 혼자 과열되는 고장난 기계,
대기권을 통과중인 발사체, 털인간, 에이섹슈얼, 말이많은인간, 마음빌런, 당신이 궁금해요. 우울한 계정 @R_PURPLECAT",괜히 또 궁금함에 예전 사진을 굳이 컴퓨터를 다시 켜서 열어보고 슬퍼진다,[]
39,1331901577,제너럴A,P_PURPLECAT,"자꾸 혼자 과열되는 고장난 기계,
대기권을 통과중인 발사체, 털인간, 에이섹슈얼, 말이많은인간, 마음빌런, 당신이 궁금해요. 우울한 계정 @R_PURPLECAT",아.. 나 죽고싶어,[]
40,906455513054904320,맴매 맞자,kityman9999,개새끼 모집 #디그레이더 #스팽커 #sm #멜돔 #대전 #서울,@die_in_february 딸꾹,"[{'screen_name': 'die_in_february', 'name': '하구', 'id': 1371876799907471367, 'id_str': '1371876799907471367', 'indices': [0, 16]}]"
41,2956373162,시크리슈❤,lovelyje89,8n년생 30대 성인엞/정규2집 돈돈입덕/세상에 허락된 내 모든 우연을 모아😘세상 어디에 있건 건강하길^^ 2017.01~예성 ing💙15년차E.L.F Fan account,오빠 보고싶당💙💙 잘자요 #goodnight https://t.co/r9DFwIrfun,[]
42,1392343364,려하.,__ryeoha,Band Nyctopillia Drum / 롤: 초급 봇 다이애나 / 퐞 다시 시작함 / H∆G / VRC계정 @ryeoha_note / 인장은 @Mochi_ron_,"ps 아칼리 공략에 소로님이 참가했다고? 이건 절대 못참지 아 ㅋㅋㅋ
https://t.co/9QD4JL6bNH",[]
43,1008199918253568000,대감,alsk1qpwo_1029,여러가지 어쩌구 일상~,디오메데스~ https://t.co/hFI2FFtz9c,[]
44,3020890165,랫서판다셍🐻,a_jin9103,1차 비엘 / 러브 오어 헤이트 야화첩 도수풀 혼불 죽마것 DASH 이방인 외사랑 비밀사이 레드캔디 백클업 후안무치,뱅크런 개마니밀렸다 언제보지,[]
45,1133241927254458370,강다니엘인형하는 강띵이네,ddingnieli_ne,"sd17(70) Niel,Patrick,K/ob11 꼬녜리1호,2호/ob24 조나단,시오/솜 강,갓,흑녜리,마이녤,녤식이,미니허니엘,강댕댕,갈,금,체리,오드,로즈,모카플랙,베베코룽,베이비핑머츄,뽀또녤,쪼꼬,슈슈녤,벱핑,벱갈츄,아츄룽(오고있는),밀크,강녤친,쪼꼬룽/본계@jjomdding2",@ottocae ㅋㅋㅋㅋㅋ 축하 받을 일인고 맞됴😁😁,"[{'screen_name': 'ottocae', 'name': '𝙳𝙰𝙽𝙸𝚃𝚈 보들', 'id': 1038098011501383680, 'id_str': '1038098011501383680', 'indices': [0, 8]}]"
46,200682540,연어밍🏳️‍⚧️,yeoncomi,"🇨🇦|🏳️‍🌈Q|NB|T🏳️‍⚧️ |P|KST|뒷계: @yeoncomi_bad|캐나다🦌|개발|빵도리|아다시마|#TransRightsAreHumanRights|Socialist, Leftie, NDP/NPD, Immigrant","#멘션온_단어에_대한_TMI
헐저도할래심심해",[]
47,1323885056469819394,페트라,petra9486,"031,경주,오프, ENFJ,가다실4가 접종, 섹트, 내루미👅💦",왁싱한 암캐한테 뒤치로 보지에 자지 박아서 꽉채운뒤에 검지손가락 애널에 넣어서 같이 쑤셔주고 싶다 #섹트 #망상트,[]
48,880101298657308672,박지인,SG_RoseJ,"27, 복학생
https://t.co/huMyBGrpb5",카톡 id Roseyo,[]
49,880101298657308672,박지인,SG_RoseJ,"27, 복학생
https://t.co/huMyBGrpb5",수요일 홍대 저녁 하쿠텐 가실분 dm말고 갠톡 https://t.co/mKRWTKFDE7,[]
50,1008199918253568000,대감,alsk1qpwo_1029,여러가지 어쩌구 일상~,ㅋ ㅋ ㅋ ㅋ ㅋㄱㅋㄱㅋ  ㅋ ㅌ아미쳣나봐 커밋 저러고있으니까 되게 수싱해보이는데 이런 거 사고싶다고....... https://t.co/txTMvXldOo,[]
51,162635810,조재윤 김포뉴타운해제,beeyoil,"김포사이좋은사람들 대표 김포시 북변동
김포 더불어민주당 김포시 갑 권리당원 김포뉴타운해제","#가요 
Jessi (제시) - 어떤 X (What Type of X)

#Jessi #제시 https://t.co/f3crISlrJ5",[]
52,1085888151451652096,증기가헨차,F52385_G,ff14 / I : 수안님 / 현생 땜에 당분간 접속률 하락ㅠ 들어와도 거의 제작만 할거라 블언블 편하게 해주세요~,@wkren_ 하앗 그렇다면... 후딱 씻고 들어가겠습니다요&gt;&lt;,"[{'screen_name': 'wkren_', 'name': '우리가좍!두', 'id': 1359073042912055297, 'id_str': '1359073042912055297', 'indices': [0, 7]}]"
53,257529493,writerjung,ssoyoung0216,책을 좋아해요,열 문장 쓰는 법 by 소금 https://t.co/Z21dapyRmd #브런치,[]
54,257529493,writerjung,ssoyoung0216,책을 좋아해요,"쏘팟의 하나만 빼고 다 먹는 다이어트 by 소금 https://t.co/11022XAwGo #브런치

다이어트를 한다고 해서 퍽퍽한 닭가슴살과 고구마만 질리도록 먹을  필요가 없다. 삼겹살을 구워 먹더라도 뱃살을 드라마틱하게 줄일 수 있다.",[]
55,94266261,아일랜드,island71,꼴빠 식탐가 투덜이,부산역 앞 대륙을 달군 훠궈 신화 드디어 부산에서 맛보다 | 초량동 하이디라오 https://t.co/QBq23rsgtI - @YouTube,"[{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [70, 78]}]"
56,1372770586804428806,만남,dud3551,"알바 하실  유부녀  모심
고수입 투잡가능","@l5AQqyncHStqorV 하이요  
45   170  60","[{'screen_name': 'l5AQqyncHStqorV', 'name': '❤️', 'id': 1359409676614471682, 'id_str': '1359409676614471682', 'indices': [0, 16]}]"
57,1332223357106831360,KSH_216,216_ksh,,사업 확장하네 https://t.co/9FWoUCx8qa,[]
58,1332223357106831360,KSH_216,216_ksh,,@0216X0724 저도,"[{'screen_name': '0216X0724', 'name': '말랑말랑', 'id': 2892727164, 'id_str': '2892727164', 'indices': [0, 10]}]"
59,1008199918253568000,대감,alsk1qpwo_1029,여러가지 어쩌구 일상~,이랗게 사고싶다 인형 존내많어... 별이 좋겟내............ https://t.co/Gvs3s8DkWw,[]
60,3020890165,랫서판다셍🐻,a_jin9103,1차 비엘 / 러브 오어 헤이트 야화첩 도수풀 혼불 죽마것 DASH 이방인 외사랑 비밀사이 레드캔디 백클업 후안무치,스타스트럭 존잼,[]
61,1373104978810654722,이지봄 D-3,2gspring_,🌹𝐇𝐨𝐥𝐝 𝐚 𝐬𝐞𝐜 𝐨𝐮𝐭 𝐭𝐞𝐥𝐥 𝐦𝐞 𝐠𝐨𝐭 𝐚 𝐛𝐚𝐝 𝐟𝐥𝐮🌹   /    0n년생 진심녀  @3gspring_  ←← 일상 부계,진짜 이담 이런 거에 진심인 듯... https://t.co/Vhubkxqbs6,[]
62,1371793455186210816,김영주,HomoViator_K,사진가,대전목동성당 https://t.co/6h81oLifbs,[]
63,989995748824526848,🎗제이🧚🏻‍♀️,merryJ20,"얄궂은 선배님, 사심폭발 로망스, 깊이 스며드는 밤 등등","맘카페에서 수많은 회원들이 드라마 #조선구마사 의 문제점을 지적하는 가운데 기를 쓰고 자신은 보겠다며, 이 중에 중국 물건 안 쓰는 사람 손 들어 보라며 떼쓰는 이가 있더라. 중국인이 아닐까 어찌 의심하지 않을쏘냐. #매국이_별거냐",[]
64,1296864804397707270,별총총,jts760622,양육비를 이행하지않는 나쁜비양육자를 찾습니다,@5l14alSaDIRwQp0 누굴 위해 법이 존재하는지!!양육비 안주는 사람을 벌해야하는데 오히려 양육자를 벌금형에 판결내리는 이나라 사법부는 또다시 154만 한부모가정의 자녀들을 사각지대로 내모는겁니다. https://t.co/Nia1n7LnFX,"[{'screen_name': '5l14alSaDIRwQp0', 'name': '배드파더스', 'id': 1240218613425917954, 'id_str': '1240218613425917954', 'indices': [0, 16]}]"
65,1170302090553331717,서정민,vm9HXvg1mBBG62z,그리운 사랑,@Jgnamsan1 @YouTube 먼소리징,"[{'screen_name': 'Jgnamsan1', 'name': 'Jgnamsan', 'id': 1306392137341304832, 'id_str': '1306392137341304832', 'indices': [0, 10]}, {'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [11, 19]}]"
66,53740015,Zzangwoo,zzangwoo,GraphicDesigner / Design / Starbucks / Caramel Macchiato / Magazine / iPhone5S / MacbookPro 2011,"방금 사진을 게시했습니다 @Andong, Korea https://t.co/pPobLT6LS5","[{'screen_name': 'andong', 'name': 'andong', 'id': 16008167, 'id_str': '16008167', 'indices': [14, 21]}]"
67,78601320,반짝꿈🪞|,kiramekuyume,"가수 XIA,뮤지컬배우 김준수,축구선수 12번 팬 / fan account /i hate tv2xq & tv5xq,sm, 출퇴근길 소비,사생/ 준수야 너는 나의 자부심. 아무리 자랑해도 오만이 되지 않는 우리들의 황금별/리안맘/한시적 빈거주민",샤탐!! https://t.co/OJjDzS0Ck5,[]
68,1085888151451652096,증기가헨차,F52385_G,ff14 / I : 수안님 / 현생 땜에 당분간 접속률 하락ㅠ 들어와도 거의 제작만 할거라 블언블 편하게 해주세요~,@C4MP4N3LL4 뽀뽀아기 할 수 있다. 아자아자 파이팅.,"[{'screen_name': 'C4MP4N3LL4', 'name': '완뽀뽀', 'id': 1265166542691426304, 'id_str': '1265166542691426304', 'indices': [0, 11]}]"
69,351251003,이다래,caelum37,루나,"라디오를 듣다가 다른 채널을 틀었는데..
꼬미도 익숙한가 갑자기 멀뚱멀뚱 쳐다본당. https://t.co/BXiWFJIkBV",[]
70,1170302090553331717,서정민,vm9HXvg1mBBG62z,그리운 사랑,"@james_bond_ny 감사함니다  
성공 ㅎㅎ","[{'screen_name': 'james_bond_ny', 'name': 'James Bond', 'id': 370830966, 'id_str': '370830966', 'indices': [0, 14]}]"
71,1085888151451652096,증기가헨차,F52385_G,ff14 / I : 수안님 / 현생 땜에 당분간 접속률 하락ㅠ 들어와도 거의 제작만 할거라 블언블 편하게 해주세요~,"@wkren_ 와 진좌ㅋ 반만ㅂ보여주시넹욬ㅋㅋㅋ 후... 디코가면 화공은..
해주나요...?","[{'screen_name': 'wkren_', 'name': '우리가좍!두', 'id': 1359073042912055297, 'id_str': '1359073042912055297', 'indices': [0, 7]}]"
72,1078829568692121600,중앙로,Jungangno_131,"대구산 리게이머, 버덕, 컴덕 중앙로입니다

#Prayforkyoani #FreedomHongKong",뒷계에다가 이상한 소리도 적어놨으니깐 자야지 Zzz,[]
73,180192021,H.,tomasina_leee,꿈과 현실 사이,요즘 운동에 살짝 게을러지는 중인데 아니나 다를까 스물스물 살찌는 소리가 들림. 살 잘 찌는 체질이라 조금만 정신줄 놓으면 금방 티나므로 다시 내일부턴 오전에도 운동가야지~ 운동 열심히 하는게 정신건강에도… https://t.co/Ia58aHEkGR,[]
74,873922898951454720,천지인,W5z8mkfAK7b5FGw,,"오늘아님
오창
오늘의메뉴
오버워치
요리스타그램
오늘의흔녀
오프로드
오늘저녁
오빠랑
오타루
오션뷰
요리레시피
요가복
오션월드
오감놀이
오리오징어볶음
오늘의룩
요가강사
오데마피게
stand49186 https://t.co/vogkbIKDPH",[]
75,1332223357106831360,KSH_216,216_ksh,,"@0216X0724 2019년에 나온 tennis sweatshirt
지금은 없어요 ㅜㅜ https://t.co/es6ehY9sjR","[{'screen_name': '0216X0724', 'name': '말랑말랑', 'id': 2892727164, 'id_str': '2892727164', 'indices': [0, 10]}]"
76,1373104978810654722,이지봄 D-3,2gspring_,🌹𝐇𝐨𝐥𝐝 𝐚 𝐬𝐞𝐜 𝐨𝐮𝐭 𝐭𝐞𝐥𝐥 𝐦𝐞 𝐠𝐨𝐭 𝐚 𝐛𝐚𝐝 𝐟𝐥𝐮🌹   /    0n년생 진심녀  @3gspring_  ←← 일상 부계,"SEAT NUMBER
I 29 = 스물아홉의 아이유

좌석 디테일 깨알ㅠㅠㅠㅠㅠ https://t.co/Wei2mg0Zpl",[]
77,200682540,연어밍🏳️‍⚧️,yeoncomi,"🇨🇦|🏳️‍🌈Q|NB|T🏳️‍⚧️ |P|KST|뒷계: @yeoncomi_bad|캐나다🦌|개발|빵도리|아다시마|#TransRightsAreHumanRights|Socialist, Leftie, NDP/NPD, Immigrant","https://t.co/D30d7krLHc
그레택이나 팟플레이어(시작페이지/다음클리너) 똑같은짓하고 말셀세말세여",[]
78,816956282930241536,온도,b_0412_0506,온리 6인 지지 특히 백현을 더 애정하는 25,오늘은 코피가 아니라 눈물이 나온다 백현아ㅠㅠㅠㅠㅠㅠ,[]
79,206809795,洪魚는興日水産,servelight,Skates(fish) sale;원산지 속임없는 홍어 팔아요,"오늘도 배달을 전자로~~~
앞으로도 열심히 페달 굴려보자꾸나!

#아구찜전문점_나불도 
#목포_남악_삼호_자정까지_배달합니다 
#홍어껍질묵_예약판매_중입니다",[]
80,1362994357746364419,(❄️트친소ing)호박고구마,JD08030215,"🔕 /04//전독시(중독)//낙서만 해요//다른 장르(내스급,백망되,적왕사)아주 조금 있어요//환원계: @kr9_fa //h:치와와// 얼레벌레커미션개장","@hansss84 음 괌도 좋고 하와이도 좋고 발리도 좋고
저는 와이키키에서 하는게 좋을것같아요","[{'screen_name': 'hansss84', 'name': '(반동결❄) 한스', 'id': 1300673282895560705, 'id_str': '1300673282895560705', 'indices': [0, 9]}]"
81,184790428,뜨개할미🧶톳끼,jeju_tokki,"제주에서 뜨개질을 하고 있습니다🧶 대바늘&코바늘 보그과정 입문과. 뭉치꽁치삼치 고양이 세마리, 곰 한마리와 동거 중. 잦은 혼잣말. 때때로 외국어 공부와 필사.",@lilllllllu 헉 뜨개천재님 등장!!!!!!,"[{'screen_name': 'lilllllllu', 'name': '유', 'id': 1040627830374129669, 'id_str': '1040627830374129669', 'indices': [0, 11]}]"
82,1373104978810654722,이지봄 D-3,2gspring_,🌹𝐇𝐨𝐥𝐝 𝐚 𝐬𝐞𝐜 𝐨𝐮𝐭 𝐭𝐞𝐥𝐥 𝐦𝐞 𝐠𝐨𝐭 𝐚 𝐛𝐚𝐝 𝐟𝐥𝐮🌹   /    0n년생 진심녀  @3gspring_  ←← 일상 부계,"3월 25일 목요일
03:25 p.m. https://t.co/6nCCbLBbxX",[]
83,864373000627290112,이래경,rky1406,,"@yulchon 
매춘부들의 주파수 수작과 이간질 주의 오해 없으시길 바라며 마약쟁이년과 일가 구속 촉구 합니다  .4 .11 .","[{'screen_name': 'yulchon', 'name': 'Yulchon', 'id': 56312956, 'id_str': '56312956', 'indices': [0, 8]}]"
84,1085888151451652096,증기가헨차,F52385_G,ff14 / I : 수안님 / 현생 땜에 당분간 접속률 하락ㅠ 들어와도 거의 제작만 할거라 블언블 편하게 해주세요~,@wkren_ ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ왜에에에엥ㅇㅜㅠㅜ,"[{'screen_name': 'wkren_', 'name': '우리가좍!두', 'id': 1359073042912055297, 'id_str': '1359073042912055297', 'indices': [0, 7]}]"
85,184790428,뜨개할미🧶톳끼,jeju_tokki,"제주에서 뜨개질을 하고 있습니다🧶 대바늘&코바늘 보그과정 입문과. 뭉치꽁치삼치 고양이 세마리, 곰 한마리와 동거 중. 잦은 혼잣말. 때때로 외국어 공부와 필사.",덴마크어 도안이라 안사고 고민했다는 것을 결제 후에 알아버린 할미랍니다.....🤦‍♀️ 잠이나 자자...,[]
86,1075065210388373504,솜냥(3.1~2022.3),Zi_cotton,25/솜냥/ㅈㅅㄱㄱㅈㅇㅊㄹ 수련 중 @Zicotton_art,블루스크린 떴어 https://t.co/9sssnoRNuq,[]
