,user_id,name,screen_name,description,text,mentions
14,754141573751840768,프로불편러,procomplainerKR,니 말이 맞다고 해서 니가 개새끼가 될 권리까지 있는 건 아니거든?,"그런데, 시발ㅋㅋ불법적 전세값 올려치기를 지들이 신고도 안하고, 법적으로 보장된 방어권 행사도 안하면서 “집주인 마음이 이해가니까요~”하는 게 맞는거냐? 진짜 살다 살다 개병신 같은 소리 다 들어보네ㅋㅋㅋㅋ… https://t.co/HUN0s068zH",[]
15,304252230,'' 국회권력 183석은 쓰라고 준거다! '',sidagaso,' 그 사람을 알려면 그의 평상시 삶을 보면 된다!',"유시민 이사장님.

등판해주세요",[]
16,200682540,연어밍🏳️‍⚧️,yeoncomi,"🇨🇦|🏳️‍🌈Q|NB|T🏳️‍⚧️ |P|KST|뒷계: @yeoncomi_bad|캐나다🦌|개발|빵도리|아다시마|#TransRightsAreHumanRights|Socialist, Leftie, NDP/NPD, Immigrant",에이 학원똥컴이라던지학교똥컴켜봣으면알겟죠 https://t.co/IKvUTxFTMK,[]
17,873922898951454720,천지인,W5z8mkfAK7b5FGw,,"파주애인대행강추
안양키스방추천
성남대딸방강추
파주출장마사지
만안업소후기
안양애인대행가격
만안콜걸샵대박
만안출장가격
철산즉석만남사이트
철산애인대행대박
만안콜걸후불
안양만남클럽강추
파주퇴폐업소강추
purpose… https://t.co/GRbssjd2kX",[]
18,304252230,'' 국회권력 183석은 쓰라고 준거다! '',sidagaso,' 그 사람을 알려면 그의 평상시 삶을 보면 된다!',"정신차리세요.
정의당. https://t.co/P3clhMoF1s https://t.co/ls5UVI3gPk",[]
19,1296021735540535296,Z E F F,Taehwa_Zeff,"경기남부 사는 03 19 G 🏳️‍🌈 / 교통동호인 / 방구석트럭커 (Viva Trucking - Intermodal Division, Master Driver, 인천 98바 2248) / 도로주행 4수중/학기중이라 접률 좀 낮음 / 플러팅 X / 285일 남음",목요일 9시 접속이니까 9시 10분 전엔 도봉운전면허시험장 안에 잇는 카페에서 주문하고 1시간 듣고 10시 10분에 도로주행 교양장 앞에서 잇다가 들어가서 시험 직전까지 수업듣고 30분간 어쩔수없이 째고 와… https://t.co/wyiApEjjrr,[]
20,200682540,연어밍🏳️‍⚧️,yeoncomi,"🇨🇦|🏳️‍🌈Q|NB|T🏳️‍⚧️ |P|KST|뒷계: @yeoncomi_bad|캐나다🦌|개발|빵도리|아다시마|#TransRightsAreHumanRights|Socialist, Leftie, NDP/NPD, Immigrant","#마음한트친과의인연스토리
헐이거뭐여",[]
21,823745758553702401,배성원,haneul5415,2010년 9월 2일 이후 재가입한 계정 | 더불어민주당 권리당원 | 애당러 | 20140416🎗| 民主香港加油🇭🇰,추가 https://t.co/MdFIfK5JrM,[]
22,200682540,연어밍🏳️‍⚧️,yeoncomi,"🇨🇦|🏳️‍🌈Q|NB|T🏳️‍⚧️ |P|KST|뒷계: @yeoncomi_bad|캐나다🦌|개발|빵도리|아다시마|#TransRightsAreHumanRights|Socialist, Leftie, NDP/NPD, Immigrant","#보는_즉시_복사해서_프로필작성

닉네임: 연어밍
키: 170? 
나이: 20
발 사이즈: 275
탐라 포지션: 다들모해요? 
좋아하는 음료: 펩시제로/다이어트코크",[]
23,1362284144361791489,귀칼거래계,SallSalon,귀칼 굿즈들 거래해용 즉입만 받아용,판매완료,[]
24,1332223357106831360,KSH_216,216_ksh,,"내가 느낀 비쥬얼쇼크
30대 김수현한테서 난 인생 처음으로 비쥬얼쇼크를 느낌(인간아닌거같아)
그리고 입덕하고 뭐 나올때마다 느낌
특히 강렬하게 느낀 짤들 
프로필사진 미도 사괜화보스틸사진 보그 https://t.co/PKBxGnqWm9",[]
25,7932892,Outsider,Outsideris,Software Engineer,음? 크롬에서 내가 만들어서 내가 쓰고 있는 익스텐션이 다 disabled 되었네. 눌러지지도 않는걸 보면 뭔가 스펙에 변경이 있었나보군.,[]
26,754141573751840768,프로불편러,procomplainerKR,니 말이 맞다고 해서 니가 개새끼가 될 권리까지 있는 건 아니거든?,세입자가 집주인 심정 이해한다면서 집값 폭등한 정부 탓이라면서 계약갱신청구권 신청할 수도 있었지만 집주인 마음을 알기에 좋게 좋게 나간다고ㅋㅋ지들이 뭔 소리 하는지도 모르는 것들 천지다. “으앙~정부가 아무… https://t.co/jRwfNHJ7Wh,[]
27,873922898951454720,천지인,W5z8mkfAK7b5FGw,,"sf9
하성운펜타곤
NCT
토토운동찾기
파워볼사이트
아e대
직캠
아이돌e스포츠선수권대회
아이즈원
토토MBTI
Fancam
김재환
비하인드
MBC
여자아이들엔플라잉
스포츠토토
스포츠토토
order26916 https://t.co/b3s7taHCOW",[]
28,990626664005582848,노 | Noh,omynoh,눈이 시려요. eng available,@Axile_Reclaim 이제 방에도 와파 걱정 없어용,"[{'screen_name': 'Axile_Reclaim', 'name': 'Axile (icon : @animallain)', 'id': 798784412137590784, 'id_str': '798784412137590784', 'indices': [0, 14]}]"
29,195035503,gundam,gundam0901,,"열심히 한다는 노력, 최선을 다한다는 노력은 올바른 방향성을 전제로 한다",[]
30,1075065210388373504,솜냥(3.1~2022.3),Zi_cotton,25/솜냥/ㅈㅅㄱㄱㅈㅇㅊㄹ 수련 중 @Zicotton_art,피고뇌.,[]
31,147132433,"Eun Young, Jung",artnavant,"영화미술감독,영화감독. Production Designer, Director, writer. ‘선택된 황홀과 불안, 이 두 가지 내게 있으니’ 🖌글 쓰고, 🎨그림 그립니다. 여기선 주로 고양이 이야기만해요/네오&단테&도로시",어이구 예뻐라. https://t.co/C772NvGA7e,[]
32,3020890165,랫서판다셍🐻,a_jin9103,1차 비엘 / 러브 오어 헤이트 야화첩 도수풀 혼불 죽마것 DASH 이방인 외사랑 비밀사이 레드캔디 백클업 후안무치,붕오리 또 술이래요,[]
33,903180226951131136,강띵이♡다니엘의가장좋은친구♡,jjomdding2,fan account 강다니엘 Kang Daniel.. 너라서 감사해! 너님 웃는게 세상 젤 좋아 다니엘에 관한 건 다 해보고 싶은 강다니엘 프로찝쩍러 / 인형계 @ddingnieli_ne,@daniel96121017 @konnect_danielk 사랑은 언제나 목마르지,"[{'screen_name': 'daniel96121017', 'name': '이싸람옐로우원츄💛', 'id': 939502633693339654, 'id_str': '939502633693339654', 'indices': [0, 15]}, {'screen_name': 'konnect_danielk', 'name': '강다니엘 KANGDANIEL', 'id': 1137562469017088000, 'id_str': '1137562469017088000', 'indices': [16, 32]}]"
34,1345925243362185217,ㅅㅇㅅ,somewhere_in_50,나의 식생활. 오늘 뭐 먹지.,"딱 두점 양도받은. 멜라토닌 젤리를 먹어본다. 
오늘은 효과가 있기를.",[]
35,1006436765773660160,치즈떡볶이,kikikisseu,"이달의소녀🌙
Lovelyz 💖
공원소녀 🌠
우주소녀 🪐

IG : @/shop_from_busan",헉 ... 언팔로우 하겠습니다.... ㅜㅜ ㅋㅋ https://t.co/u7T9bBccdL,[]
36,1308294335125884928,❤loveyourself❤,loveyou06797185,혼자만의일기장,가방쇼핑중 ~ 가방들이 무슨200만원이  넘어 ㅠㅠ 그래도 비싼게 좋은거겠지,[]
37,1252207487463288840,𝐜𝐚𝐥𝐥𝐦𝐞𝐦𝐚𝐤𝐞𝐮,callmemakeu,🌸 봄베이비 | Multifandom 💖,😯 우와! 💕#김선호 배우님 새로운 버스 정류장 광고 나왔네요!~ 😍💖 #KimSeonHo https://t.co/hvlfZqt4Nx,[]
38,719993135758069760,young-jin,Al36vlYzjJOPdhm,,"이거야 정말..
https://t.co/cvcvqBP1Qu",[]
39,892301654007074816,팅,ur_my_BT,이 미친 세상에 어디에 있더라도 행복해야해•••,미취겟네,[]
40,990626664005582848,노 | Noh,omynoh,눈이 시려요. eng available,@jihoon2377 날개를 달앗어요,"[{'screen_name': 'jihoon2377', 'name': '「게으른」윤레서', 'id': 3009185154, 'id_str': '3009185154', 'indices': [0, 11]}]"
41,1226804906603868161,JYP.Chang.O,LoveRingchang1,,@minvely__day 비떱님은 사랑이예요~,"[{'screen_name': 'minvely__day', 'name': '밍유밍', 'id': 1359517888088993801, 'id_str': '1359517888088993801', 'indices': [0, 13]}]"
42,892301654007074816,팅,ur_my_BT,이 미친 세상에 어디에 있더라도 행복해야해•••,푸카니쳣나,[]
43,1181217752691834880,아르페지오,FlugelArpeggio,#StayHome #StaySafe #WearAMask / 자기소개는 웹사이트 링크란의 주소에 자세히 적어 놨어요.,"한자 표기까지 줘 버리니, 더더욱이 저걸 히유키로 읽지 않으려고 고생 좀 했어요... https://t.co/lodG4HYzOS",[]
44,260228489,HyunHee k.,uaremyman,나는 아직도 머나먼 초원과 얼굴에 쏟아지는 비바람과 느낌이 다른 태양빛 아래 몸을 맡기는 것을 꿈꾼다. /베르나르 올리비에 -나는 걷는다 중에서..,"제주 국제학교인 BHA(브랭드홀아시아)에 다니는 막내 친구. 올 6월에 대학이 결정되면 어려서부터 같이 친구처럼, 가족처럼 지내는 멤버들의 대입결이 대단원의 막을 내린다. 아이와 5년째 제주도에 머물며 인생… https://t.co/wiOr2n1ke1",[]
45,178058794,카요르트,LeeGiHa,"성인 / 넓고 얕은 잡덕 / 바르고 고운말은 어려워요 / 존잘님들을 구독하고 있습니다 / 인용블언블ok / 소비.일상.욕트.우울트. / 투머치토커의 자기 얘기 TMI 폭격이 자주 있음 / 최근: 고양이,로오히,쿠킹덤,내스급,사기결연...",키스 갈겨. 의 준말이란 건 그저껜가 알게 됐다. 리뷰란에 키갈키갈 하더니 어떤 분이 키스 갈겨! 를 외치고 계셔서 ㅋㅋㅋ 덕분에 알게 됨 ㅋㅋㅋㅋ,[]
46,873922898951454720,천지인,W5z8mkfAK7b5FGw,,"남원
남한
내방
노출
노량진
녹사평
논현
노래
농구
녹번
능곡
노들네팔
농업
남동
논현동
누텔라
남성
남춘천
냉면
다현
남양
남해
네이버
녹두
논산
노원
남태령
administer37147 https://t.co/SQxuGofNCy",[]
47,1296021735540535296,Z E F F,Taehwa_Zeff,"경기남부 사는 03 19 G 🏳️‍🌈 / 교통동호인 / 방구석트럭커 (Viva Trucking - Intermodal Division, Master Driver, 인천 98바 2248) / 도로주행 4수중/학기중이라 접률 좀 낮음 / 플러팅 X / 285일 남음","#나보다_크면_RT_작으면_마음
이래뵈도 185",[]
48,183054217,William 심,w_s_shim,I purple you~💜 / Do what you love / 최강두산 / YOLO,주사기 바꿔치기.... ㅋㅋㅋ,[]
49,107863538,Tony Kim,tonykim4u,더 넓은 세상을 향해 나아가고 있는 미래지향적 마인드를 가진 28살 청년 Tony Kim!!!,"1100고지에서 별구경, 그리고 우연히 보게된 비행운. #1100고지 #1100고지휴게소 #1100고지별 #비행운 #별구경 #야경 @ 한라산 1100고지 https://t.co/nQs1b0W8DS",[]
50,178058794,카요르트,LeeGiHa,"성인 / 넓고 얕은 잡덕 / 바르고 고운말은 어려워요 / 존잘님들을 구독하고 있습니다 / 인용블언블ok / 소비.일상.욕트.우울트. / 투머치토커의 자기 얘기 TMI 폭격이 자주 있음 / 최근: 고양이,로오히,쿠킹덤,내스급,사기결연...","나 처음에 ‘키갈’이 무슨 뜻인지 모르고 ‘키워서 잡아먹기’ 키잡이랑 비슷한 건 줄 알았다.
‘키갈... 키워서... 갈라서..나..? 응? 그럼 굳이 왜 키워... 아니 요즘은 그런 소재도 흥하는 거야?… https://t.co/hZhFuMCfg1",[]
51,1313399865108385793,ᰃinᰔetaᰃinlub,kwak_hyejin,윈메타윈💚브윈💚윈이 손가락 ㅠㅠ 💚메타윈 혈관💚윈이 목소리💚윈이 콧날,"세상에😭 윈아 
#winmetawin https://t.co/EFYZ6LHs6L",[]
52,1363380253700153350,pm_,diyouu_,그저 너를 사랑하게 된 내 마음이야,월간현상 D-1 ❤️❤️,[]
53,1357642334175776768,이야옹,zSJuna,"서울살아요
취향은 존중하지만 남자를 좋아하는 성향은 아니에요.
외로움 스트레스로 일탈을 시작했어요. 친구해주세요! 팔로우 해주세요!",@senairen 그것밖에 할줄모르는 찐따라구요 엉엉 ㅠㅠ,"[{'screen_name': 'senairen', 'name': '세나이렌', 'id': 1363577462408417282, 'id_str': '1363577462408417282', 'indices': [0, 9]}]"
54,7932892,Outsider,Outsideris,Software Engineer,Calendly 혼자서 캘린터 하나만 연동할 때는 공짜길래 일단 가입해둠. 다음에 애매한 약속 잡을 때 써봐야지 https://t.co/w3hiYngQkA,[]
55,1332223357106831360,KSH_216,216_ksh,,아니 왜 드림하이가 실트? ㅋㅋ,[]
56,139264318,태조,xowhdhkd,동방본진/잡덕/FUB Free/RT가끔 폭주함/주접트윗 때때로 함/쿠마는 쿠마다 쿠마///건강해지자 나님,@kanna_ower 손에 고증 멋져..,"[{'screen_name': 'kanna_ower', 'name': '하루', 'id': 1302183522212356097, 'id_str': '1302183522212356097', 'indices': [0, 11]}]"
57,892301654007074816,팅,ur_my_BT,이 미친 세상에 어디에 있더라도 행복해야해•••,뉴브리 .. 낭만 빼놓을 수 업죠,[]
58,990626664005582848,노 | Noh,omynoh,눈이 시려요. eng available,와 와이파이 빵빵하네,[]
59,2495993827,강민영 Minyoung Kang,minyoung_kang_,"강민영 Minyoung Kang / 슈가(고양이)와 함께 사는 직장인. 취미로 기타도 치고, 드럼도 치고, 바이크도 탑니다. / Honda Grom MSX125🛵 (2020.09~)",@moana_halloween 그 때 이야기한 그 분? ㅋㅋㅋㅋㅋ,"[{'screen_name': 'moana_halloween', 'name': '3월에 금주할거다용', 'id': 1318918806098518016, 'id_str': '1318918806098518016', 'indices': [0, 16]}]"
60,1332223357106831360,KSH_216,216_ksh,,"@0216X0724 귀걸이 할수있는 배역 
누가 극복써주시길 😭","[{'screen_name': '0216X0724', 'name': '말랑말랑', 'id': 2892727164, 'id_str': '2892727164', 'indices': [0, 10]}]"
61,873922898951454720,천지인,W5z8mkfAK7b5FGw,,"서울
서대문
상동
서울숲
서초
서부
새롬동
새말
서천
상봉
서울마사지
상수
상투
서울대
상현
서산
샛강새절
상차림
상주
서빙고
서촌
서현
상천
서구
서울역
서귀포
heavily83231 https://t.co/qy6WIWKHad",[]
62,816956282930241536,온도,b_0412_0506,온리 6인 지지 특히 백현을 더 애정하는 25,벌써 뮤비 티저가 나온다니 말이 안되잖아 곧 뮤비도 나온다는 소리잖아 나 아직 단련 안됐는데ㅠㅠㅠㅠㅠ,[]
63,1033042493787365376,nyk_0613,NayoungKangMel1,"9×년생입니당! 트친&덕메 하실분~✋
BTS💜🐨🐹🐱🐿🐥🐻🐰💜",@btsbts_omg0912 저도 잘부탁드려용 ㅎㅎ,"[{'screen_name': 'btsbts_omg0912', 'name': 'slow 남준처돌이', 'id': 945590209931911169, 'id_str': '945590209931911169', 'indices': [0, 15]}]"
64,200682540,연어밍🏳️‍⚧️,yeoncomi,"🇨🇦|🏳️‍🌈Q|NB|T🏳️‍⚧️ |P|KST|뒷계: @yeoncomi_bad|캐나다🦌|개발|빵도리|아다시마|#TransRightsAreHumanRights|Socialist, Leftie, NDP/NPD, Immigrant",말죽거리 소녀들,[]
65,112432217,🎗도라산역@μ's Aqours forev🎗朱夏人 #民主香港加油🇭🇰😷,KTX9401,"러브라이브,아이마스,밀리마스,신데마스 파고 있는 청소년이고 싶은 청년,공공교통마니아 와 문재인 대통령님 지지자","제가 현재 부방으로 활동하고 있는 러브라이브 디코방입니다
https://t.co/9Z7ofjJTxI",[]
66,1357642334175776768,이야옹,zSJuna,"서울살아요
취향은 존중하지만 남자를 좋아하는 성향은 아니에요.
외로움 스트레스로 일탈을 시작했어요. 친구해주세요! 팔로우 해주세요!","다가가는 법을 잘몰라서 괴롭다 진짜루..
ㅠㅠ
#섹트",[]
67,1096865660083200000,코쓱이,Cossugi,22 / 귀여운게 좋아 / 리듬게임 자주합니다🕹 / 순천 그린피아 / 퇴근하고싶어 / SDVX / 퍼리 / 쿠키런 킹덤 / 💕@jbox_x,버터 돈주고 살게 https://t.co/nhA5o76IEB,[]
68,2495993827,강민영 Minyoung Kang,minyoung_kang_,"강민영 Minyoung Kang / 슈가(고양이)와 함께 사는 직장인. 취미로 기타도 치고, 드럼도 치고, 바이크도 탑니다. / Honda Grom MSX125🛵 (2020.09~)",전대물 말고 좀 귀여운 캐릭터 타투도 받고싶네.. 드퀘 슬라임이라던가(그렇게 안좋아함).. 포켓몬이라던가.. 애기들이 좋아할만한거..,[]
69,192806726,Apple black,gp504,집돌이/귀찮으면 맨날 침대에서 굴러다님/보시는 것처럼 엄청 물렁합니다/크아악/MALE 헤더:서린이!,프세카 할사람,[]
70,192806726,Apple black,gp504,집돌이/귀찮으면 맨날 침대에서 굴러다님/보시는 것처럼 엄청 물렁합니다/크아악/MALE 헤더:서린이!,"회사 기숙사 장점 출근까지15초
단점 몸안좋아서 4급으로 들어왔는데 긱사 바로 앞이라고  좀만 버티면서 일하라 캄 야ㅑㅑㅑㅑ!!!!",[]
71,200682540,연어밍🏳️‍⚧️,yeoncomi,"🇨🇦|🏳️‍🌈Q|NB|T🏳️‍⚧️ |P|KST|뒷계: @yeoncomi_bad|캐나다🦌|개발|빵도리|아다시마|#TransRightsAreHumanRights|Socialist, Leftie, NDP/NPD, Immigrant",@Nov3mb3rRain 마음을찍으면마음이사라저 ㅜ머재???,"[{'screen_name': 'Nov3mb3rRain', 'name': '아멜🏳️\u200d⚧️', 'id': 220561633, 'id_str': '220561633', 'indices': [0, 13]}]"
72,94266261,아일랜드,island71,꼴빠 식탐가 투덜이,내일도 어딜 가서 뭘 먹을지 다 결정. 이제 자자,[]
73,200682540,연어밍🏳️‍⚧️,yeoncomi,"🇨🇦|🏳️‍🌈Q|NB|T🏳️‍⚧️ |P|KST|뒷계: @yeoncomi_bad|캐나다🦌|개발|빵도리|아다시마|#TransRightsAreHumanRights|Socialist, Leftie, NDP/NPD, Immigrant",하인이이여럿잇는하인즈,[]
74,754141573751840768,프로불편러,procomplainerKR,니 말이 맞다고 해서 니가 개새끼가 될 권리까지 있는 건 아니거든?,"난 내가 관리하는 집 전세값 올리는 것도 법정 5% 맞춰주고, 아니면 갱신청구권 사용하는 건지 확인하고 그러는데, 이처럼 임차인 권리를 집주인이 안챙겨주면 자기 권리 안챙기겠다는 임차인의 묵시적 징징거림을 보자니 어처구니가 없다.",[]
75,864373000627290112,이래경,rky1406,,"@yulchon 
마약쟁이년과 일가  .양심없는 년과 고졸 친구년들 전원 구속 강력히  촉구함","[{'screen_name': 'yulchon', 'name': 'Yulchon', 'id': 56312956, 'id_str': '56312956', 'indices': [0, 8]}]"
76,458433202,오늘보다 내일을 아끼리라♡,jaeheetheme,2020😍💖💞,"정왕동전체  좋아지겠군!
종상향으로",[]
77,1087614622587187200,⁷호비뀨🐿 ⁷,kimcheeze4,방탄소년단💜이 좋아서 호비💜가 좋아서 자료 RT용 자료저장용💜 호비뀽🥺💜🐿 🐨🐹🐱🐿🐥🐯🐰💜🥺,"이제 약간 9시간 30븐 기다리면 댄다?!!
홉자기💜 https://t.co/Lkvgu4ndOu",[]
78,257529493,writerjung,ssoyoung0216,책을 좋아해요,브런치북 전자책출판 프로젝트 https://t.co/uIkhCJAAA7,[]
79,1153468424044990464,맨듀,zeungjeonsu,🙉 6월까지 국비 웹개발 수업,누가 보면 내가 맷님이냐고 그만 울어ㅠ 새꺄,[]
80,1153468424044990464,맨듀,zeungjeonsu,🙉 6월까지 국비 웹개발 수업,아 월간 이반지하 우리가 키우는 셀럽 맷 뭐야 누워서 듣는데 눈물 줄줄나는데요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,[]
81,257529493,writerjung,ssoyoung0216,책을 좋아해요,예쁜 꽃이 피는 봄이 와서 감사합니다.🌺 (출처 : 인생사용집 | 블로그) https://t.co/AjSg0mli3E,[]
82,1332223357106831360,KSH_216,216_ksh,,이처럼 다채로운 사람은 처음 https://t.co/S8eOrQLImj,[]
83,754141573751840768,프로불편러,procomplainerKR,니 말이 맞다고 해서 니가 개새끼가 될 권리까지 있는 건 아니거든?,"그런데, 시발ㅋㅋ불법적 전세값 올려치기를 지들이 신고도 안하고, 법적으로 보장된 방어권 행사도 안하면서 “집주인 마음이 이해가니까요~”하는 게 맞는거냐? 진짜 살다 살다 개병신 같은 소리 다 들어보네ㅋㅋㅋㅋ… https://t.co/HUN0s068zH",[]
84,304252230,'' 국회권력 183석은 쓰라고 준거다! '',sidagaso,' 그 사람을 알려면 그의 평상시 삶을 보면 된다!',"유시민 이사장님.

등판해주세요",[]
85,200682540,연어밍🏳️‍⚧️,yeoncomi,"🇨🇦|🏳️‍🌈Q|NB|T🏳️‍⚧️ |P|KST|뒷계: @yeoncomi_bad|캐나다🦌|개발|빵도리|아다시마|#TransRightsAreHumanRights|Socialist, Leftie, NDP/NPD, Immigrant",에이 학원똥컴이라던지학교똥컴켜봣으면알겟죠 https://t.co/IKvUTxFTMK,[]
86,873922898951454720,천지인,W5z8mkfAK7b5FGw,,"파주애인대행강추
안양키스방추천
성남대딸방강추
파주출장마사지
만안업소후기
안양애인대행가격
만안콜걸샵대박
만안출장가격
철산즉석만남사이트
철산애인대행대박
만안콜걸후불
안양만남클럽강추
파주퇴폐업소강추
purpose… https://t.co/GRbssjd2kX",[]
87,304252230,'' 국회권력 183석은 쓰라고 준거다! '',sidagaso,' 그 사람을 알려면 그의 평상시 삶을 보면 된다!',"정신차리세요.
정의당. https://t.co/P3clhMoF1s https://t.co/ls5UVI3gPk",[]
88,1296021735540535296,Z E F F,Taehwa_Zeff,"경기남부 사는 03 19 G 🏳️‍🌈 / 교통동호인 / 방구석트럭커 (Viva Trucking - Intermodal Division, Master Driver, 인천 98바 2248) / 도로주행 4수중/학기중이라 접률 좀 낮음 / 플러팅 X / 285일 남음",목요일 9시 접속이니까 9시 10분 전엔 도봉운전면허시험장 안에 잇는 카페에서 주문하고 1시간 듣고 10시 10분에 도로주행 교양장 앞에서 잇다가 들어가서 시험 직전까지 수업듣고 30분간 어쩔수없이 째고 와… https://t.co/wyiApEjjrr,[]
89,200682540,연어밍🏳️‍⚧️,yeoncomi,"🇨🇦|🏳️‍🌈Q|NB|T🏳️‍⚧️ |P|KST|뒷계: @yeoncomi_bad|캐나다🦌|개발|빵도리|아다시마|#TransRightsAreHumanRights|Socialist, Leftie, NDP/NPD, Immigrant","#마음한트친과의인연스토리
헐이거뭐여",[]
90,823745758553702401,배성원,haneul5415,2010년 9월 2일 이후 재가입한 계정 | 더불어민주당 권리당원 | 애당러 | 20140416🎗| 民主香港加油🇭🇰,추가 https://t.co/MdFIfK5JrM,[]
91,200682540,연어밍🏳️‍⚧️,yeoncomi,"🇨🇦|🏳️‍🌈Q|NB|T🏳️‍⚧️ |P|KST|뒷계: @yeoncomi_bad|캐나다🦌|개발|빵도리|아다시마|#TransRightsAreHumanRights|Socialist, Leftie, NDP/NPD, Immigrant","#보는_즉시_복사해서_프로필작성

닉네임: 연어밍
키: 170? 
나이: 20
발 사이즈: 275
탐라 포지션: 다들모해요? 
좋아하는 음료: 펩시제로/다이어트코크",[]
92,1362284144361791489,귀칼거래계,SallSalon,귀칼 굿즈들 거래해용 즉입만 받아용,판매완료,[]
93,1332223357106831360,KSH_216,216_ksh,,"내가 느낀 비쥬얼쇼크
30대 김수현한테서 난 인생 처음으로 비쥬얼쇼크를 느낌(인간아닌거같아)
그리고 입덕하고 뭐 나올때마다 느낌
특히 강렬하게 느낀 짤들 
프로필사진 미도 사괜화보스틸사진 보그 https://t.co/PKBxGnqWm9",[]
94,7932892,Outsider,Outsideris,Software Engineer,음? 크롬에서 내가 만들어서 내가 쓰고 있는 익스텐션이 다 disabled 되었네. 눌러지지도 않는걸 보면 뭔가 스펙에 변경이 있었나보군.,[]
95,754141573751840768,프로불편러,procomplainerKR,니 말이 맞다고 해서 니가 개새끼가 될 권리까지 있는 건 아니거든?,세입자가 집주인 심정 이해한다면서 집값 폭등한 정부 탓이라면서 계약갱신청구권 신청할 수도 있었지만 집주인 마음을 알기에 좋게 좋게 나간다고ㅋㅋ지들이 뭔 소리 하는지도 모르는 것들 천지다. “으앙~정부가 아무… https://t.co/jRwfNHJ7Wh,[]
